,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,revol_bal,revol_util,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none,emp_title,emp_length,home_ownership,annual_inc,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,total_acc,mths_since_last_major_derog
523,176942,176612,16500,16500,675, 36 months,12.8,554.37,D,D4,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=176942,"I am requesting the amount of $16,500 to pay off my credit card debt which is being compunded by ridiculous interest rates on both my Bank of America and Chase cards.  The afore-mentioned amount will allow me to pay off this revolving debt and allow me to consolidate as well as reduce my overall monthly payments.",debt_consolidation,Elimination of Credit Card Debt,17641,69.5,f,0,0,19575.8,800.06,16500.0,3075.8,0.0,0.0,0.0,20100301T000000,1950.71,,20100401T000000,0.0,1,0,Fully Paid,1,0,1,3,0.8,1.0,1.0,1.0,1,10.7297,20101201T000000,0,0,1,Cleary Gottlieb Steen and Hamilton,< 1 year,RENT,62000.0,117xx,NY,19.22,0.0,19990701T000000,2.0,0.0,0.0,8.0,0.0,18.0,
524,176943,175812,3000,3000,363, 36 months,12.17,99.89,D,D2,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=176943,i need a loan so i can use money for down payment for a apartment,moving,help moving,0,0.0,f,0,0,3594.12,428.15,3000.0,594.12,0.0,0.0,0.0,20110401T000000,73.54,20110501T000000,20110401T000000,0.0,1,1,Fully Paid,1,0,3,3,0.4,1.0,0.0,1.0,0,4.40238,20101201T000000,0,0,1,eagle county,2 years,RENT,27228.0,816xx,CO,14.85,0.0,20000301T000000,31.0,48.0,77.0,2.0,1.0,4.0,
525,176995,176989,25000,25000,675, 36 months,14.38,859.07,E,E4,Not Verified,20071201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=176995,I will be using the funds to purchase a small air charter company here in Colorado. The company has the necessary government certification to fly charter. To get this from scratch would take 2 years or more.   I am a seasoned aviation and business professional and have a strong business model to take the business to the next level.,small_business,Business Purchase,30946,61.5,f,0,0,12770.6,342.9,8471.54,3553.14,0.0,745.91,7.5,20090201T000000,859.07,,20091201T000000,0.0,1,0,Charged Off,1,1,2,2,0.8,1.0,1.0,1.0,0,12.8861,20101201T000000,0,0,1,Xanadu Jet Management,1 year,MORTGAGE,80000.0,816xx,CO,20.79,0.0,19990701T000000,3.0,39.0,0.0,10.0,0.0,18.0,
526,177061,176824,10000,10000,350, 36 months,9.01,318.05,B,B2,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=177061,need to furnish apartment and take care of expenses for christmas.,other,Personal loan,4698,27.6,f,0,0,11449.4,400.62,10000.0,1449.37,0.0,0.0,0.0,20101201T000000,319.81,20110101T000000,20101201T000000,0.0,1,1,Fully Paid,1,0,2,5,0.4,1.0,1.0,1.0,0,15.9025,20101201T000000,0,0,1,Times Herald Record,1 year,RENT,24000.0,109xx,NY,5.0,0.0,20020601T000000,4.0,0.0,0.0,13.0,0.0,15.0,
527,177075,177072,15000,15000,1999, 36 months,8.38,472.68,A,A5,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=177075,Personal loan to furnish home with new furniture and new appliances after ex-wife took everything. ,major_purchase,Empty Home,0,0.0,f,0,0,17015.3,2205.05,15000.0,2015.31,0.0,0.0,0.0,20101201T000000,482.31,,20150201T000000,0.0,1,0,   Fully Paid,1,0,3,6,1.0,1.0,1.0,1.0,0,7.366439999999999,20101201T000000,0,0,1,Newell Rubbermaid Co.,2 years,RENT,77000.0,282xx,NC,7.96,0.0,19910901T000000,0.0,0.0,0.0,7.0,0.0,30.0,
528,177259,154006,17950,17950,425, 36 months,10.91,586.9,C,C3,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=177259,"I have $18,000 in credit card debt from my first 3 years out of college. I am paying off $1800 a month towards my card and would love to cut the high interest I pay. My salary fully supports living and paying of my debt in a year. Just want to save the few thousand dollars by refinancing now. My card charges me 23%. My annual salary is $75,000 and my annual bonus ranges from $10,000 to $15,000. Hopefully I am a good investment!",credit_card,Refinancing Credit Card Debt,23391,90.7,f,0,0,19760.6,467.76,17950.0,1810.63,0.0,0.0,0.0,20090101T000000,12719.2,,20090101T000000,0.0,1,0,Fully Paid,1,0,4,4,0.6,1.0,1.0,1.0,0,9.3904,20101201T000000,0,0,1,University of Dreams,3 years,RENT,75000.0,980xx,WA,10.34,0.0,20000801T000000,1.0,0.0,0.0,5.0,0.0,14.0,
529,177624,177219,5000,5000,1276, 36 months,12.8,167.99,D,D4,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=177624,Buying new furniture.,other,John ,16513,30.9,f,0,0,1536.87,421.07,1074.87,462.0,0.0,0.0,0.0,20081001T000000,28.06,20090501T000000,20090601T000000,0.0,1,1,Charged Off,1,1,11,3,0.8,0.0,1.0,1.0,0,4.19975,20101201T000000,0,0,1,Tax Wizards,10+ years,MORTGAGE,48000.0,080xx,NJ,27.6,1.0,19920801T000000,6.0,16.0,0.0,14.0,0.0,36.0,
530,177751,175830,11000,11000,1199, 36 months,15.33,383.1,F,F2,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=177751,I have lots of credit card/loans that I would like to consolidate and have a lower monthly payment,debt_consolidation,loan,4021,72.3,f,0,0,8667.04,944.66,6112.11,2314.41,19.1529,221.37,2.4,20091001T000000,383.1,20100301T000000,20100301T000000,0.0,1,1,Charged Off,1,1,4,1,0.4,1.0,1.0,1.0,0,15.324000000000002,20101201T000000,0,0,1,US Army,3 years,RENT,30000.0,655xx,MO,18.52,0.0,20041101T000000,3.0,0.0,0.0,6.0,0.0,9.0,
531,177768,177680,10000,10000,1876, 36 months,13.43,339.02,E,E1,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=177768,The loan is consolidate several credit card debt with poor interest rates.  My financial goal is to eliminate all of my debt and to build an emergency fund for my financial security.  This loan will allow me to deal with my existing debts in a responsible manner and be a major step forward in reaching my goal. ,debt_consolidation,to consolidate credit card debt,7455,93.2,f,0,0,12202.7,2288.73,10000.0,2202.73,0.0,0.0,0.0,20101201T000000,348.54,20110101T000000,20101201T000000,0.0,1,1,Fully Paid,1,0,1,2,0.2,0.0,1.0,1.0,1,4.53054,20101201T000000,0,0,1,TopCoder Inc,< 1 year,RENT,89796.0,021xx,MA,4.78,2.0,19970901T000000,1.0,9.0,0.0,3.0,0.0,17.0,
532,177913,171100,15000,7000,350, 36 months,9.64,224.69,B,B4,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=177913,purchase of knew truck,major_purchase,truck,16324,48.0,f,0,0,7930.77,396.46,7000.0,930.77,0.0,0.0,0.0,20091101T000000,2988.95,,20091101T000000,0.0,1,0,Fully Paid,1,0,1,5,0.8,1.0,1.0,1.0,1,13.8271,20101201T000000,0,0,1,northern regoinal center for independant living,< 1 year,MORTGAGE,19500.0,136xx,NY,21.23,0.0,19911001T000000,0.0,0.0,0.0,11.0,0.0,25.0,
533,178157,177995,14400,14400,124, 36 months,12.8,483.81,D,D4,Not Verified,20071201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=178157,My husband and I  will be using this loan to consolidate our debt. My lost our jobs back in January and made the mistake of using credit cards to get by while we were out of work. Now we would like to get everything under one payment and get rid the credit cards. We\'ve been having problems getting a loan because we have too many credit cards but we need the loan to get rid of them.  We both got our old full time jobs back at Wal-mart and make some extra money on ebay.  We have been married 1 1/2 years and our goal is to get rid of our debt and save up money for a house some day.,debt_consolidation,Debt Consolidation,7104,93.5,f,0,0,4886.6,41.9,2812.13,2024.47,0.0,50.0,17.51,20091001T000000,50.03,,20100201T000000,0.0,1,0,Charged Off,1,1,2,3,0.8,1.0,1.0,1.0,0,16.0734,20101201T000000,0,0,1,Walmart,1 year,RENT,36120.0,689xx,NE,8.47,0.0,20000801T000000,2.0,0.0,0.0,7.0,0.0,25.0,
534,178236,178070,12000,12000,250, 36 months,12.17,399.55,D,D2,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=178236,i am requesting a loan to consolidate my credit card bills.,debt_consolidation,robert martinez loan,9273,43.9,f,0,0,14193.1,295.6,12000.0,2173.16,19.9775,0.0,0.0,20100201T000000,4185.78,,20101101T000000,0.0,1,0,Fully Paid,1,0,2,3,0.4,1.0,1.0,1.0,0,19.9775,20101201T000000,0,0,1,jb&p plumbing,1 year,RENT,24000.0,331xx,FL,14.5,0.0,20020801T000000,0.0,0.0,0.0,7.0,0.0,10.0,
535,178239,176992,7000,7000,514, 36 mon,11.86,232.04,D,D1,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=178239,"I need a loan to pay off my credit card debt. I have three credit cards and a line of credit with clothing  store. I will never be able to get ahead with the finance charges and interest so I will use the money to pay off all of the debt and then cancell two credit cards, the kohl\'s charge, and keep one for emergency purposes. ",debt_consolidation,CC DEBT CONSOLODATION,6718,94.6,f,0,0,8352.42,606.13,6999.99,1352.43,0.0,0.0,0.0,20101201T000000,236.06,,20150201T000000,0.0,1,0,Fully Paid,1,0,5,3,0.2,1.0,1.0,1.0,0,5.52476,20101201T000000,0,0,1,Sysco Food Corporation of Metro NY LLC,4 years,RENT,50400.0,074xx,NJ,17.02,0.0,19951201T000000,3.0,0.0,0.0,8.0,0.0,11.0,
536,178274,166327,12000,12000,299, 36 months,10.59,390.54,C,C2,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=178274,"I have multiple debts that I wish to put under one payment.  If approved for 20,000 my intention is to close out two of my credit cards and be left with one, which I would be able to pay down substantially.                                                                              ",debt_consolidation,Personal Loan,1069,42.8,f,0,0,14059.2,343.38,12000.0,2059.18,0.0,0.0,0.0,20101201T000000,392.43,20110101T000000,20101201T000000,0.0,1,1,Fully Paid,1,0,5,4,0.4,1.0,1.0,1.0,0,10.8483,20101201T000000,0,0,1,US Government,4 years,RENT,43200.0,146xx,NY,6.36,0.0,20060701T000000,1.0,0.0,0.0,2.0,0.0,3.0,
537,178446,178328,2825,2825,1625, 36 months,14.38,97.08,E,E4,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=178446,pay off my high rate credit card debt,credit_card,Frank,21290,78.0,f,0,0,3492.89,2008.62,2825.0,667.89,0.0,0.0,0.0,20101201T000000,105.1,20110101T000000,20101201T000000,0.0,1,1,Fully Paid,1,0,1,2,0.8,1.0,1.0,1.0,1,2.9124,20101201T000000,0,0,1,Foxwoods Casino,< 1 year,RENT,40000.0,113xx,NY,28.68,0.0,19950101T000000,1.0,0.0,0.0,7.0,0.0,14.0,
538,178472,178453,600,600,475, 36 months,14.07,20.53,E,E3,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=178472,"I have been sick and out of work for almost 2 months, and as of now I\'m a little short on rent for this month.  I am starting a new job on Dec. 10th however, and I will be able to get back on my feet and make the monthly payments for this loan.",other,Emergency funds,14670,79.3,f,0,0,735.72,583.35,600.0,135.72,0.0,0.0,0.0,20101101T000000,13.14,20101201T000000,20140901T000000,0.0,1,1,Fully Paid,1,0,1,2,0.6,1.0,1.0,1.0,1,0.789615,20101201T000000,0,0,1,Execu-Search,< 1 year,RENT,31200.0,133xx,NY,20.54,0.0,20010601T000000,3.0,39.0,0.0,9.0,0.0,15.0,
539,178857,167342,25000,25000,0, 36 months,9.96,806.22,B,B5,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=178857,I have opened my own company.,small_business,Grand Opening,0,0.0,f,0,0,25207.5,0.0,25000.0,207.51,0.0,0.0,0.0,20080101T000000,25207.5,20080101T000000,20110101T000000,0.0,1,1,Fully Paid,1,0,3,5,1.0,0.0,1.0,1.0,0,11.2496,20101201T000000,0,0,1,South America Industrial Supply,2 years,MORTGAGE,86000.0,330xx,FL,0.0,1.0,19990401T000000,6.0,5.0,0.0,5.0,0.0,13.0,
540,179020,178968,9325,9325,184, 36 months,10.91,304.9,C,C3,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=179020,-To pay off loans and Credit Card at 17-25% interest -Daughter College tuition and books -Bring VW BUS 1970 and House Good storage in NM. Storage not covered by US Army when assign to Oversee duty. -Replace Matters for better sleeps   ,debt_consolidation,Finances New Beginning  ,5749,43.2,f,0,0,10975.7,207.71,9325.0,1650.65,0.0,0.0,0.0,20101201T000000,307.06,,20101201T000000,0.0,1,0,Fully Paid,1,0,11,4,0.6,0.0,1.0,1.0,0,5.1881699999999995,20101201T000000,0,0,1,US Army,10+ years,RENT,70522.0,220xx,VA,18.96,1.0,19930101T000000,1.0,19.0,0.0,9.0,0.0,23.0,
541,179522,179489,6000,6000,500, 36 months,11.86,198.89,D,D1,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=179522,I\'m a master\'s level professional Latina currently going through the Green Card Process. Unfortunately the fees to apply for Permanent Residence in the U.S. have gone up dramatically and I find myself in need of a loan to be able accomplish this goal.,other,Green,6232,60.5,f,0,0,7159.09,596.1,6000.0,1159.09,0.0,0.0,0.0,20101201T000000,203.36,20110101T000000,20101201T000000,0.0,1,1,Fully Paid,1,0,5,3,0.2,1.0,1.0,1.0,0,6.45049,20101201T000000,0,0,1,Latin American Health Institute,4 years,RENT,37000.0,021xx,MA,4.54,0.0,20050501T000000,0.0,0.0,0.0,6.0,0.0,8.0,
542,179523,179352,21000,10000,774, 36 months,11.22,328.43,C,C4,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=179523,"The purpose of this loan is to cover start-up, operational cost, and purchasing new equipment for my wedding videography/editing company.  I have over 7 years experience in the film/tv business as a camera operator asst. and I\'ve video-taped over 50 weddings over the past few years.  Here\'s a list of my expenses based on my monthly income:  Income: (between) $3,200.00 - 3,500.00  Expenses:  Rent (utilities included): $1,000.00 Cell phone: $120.00 Cable/internet: $100.00 Food (monthly): $400.00 Travel: $320.00 Supplies (i.e. tape stock, batteries, etc.): $150.00  In order to keep up with todays technology I need to purchase a High-def camera as well as a computer upgrade for editing high footage.  I\'ve partnered with several wedding photographers and wedding planning companies and now it\'s time to start my own business.",small_business,Business Loan,179,17.9,f,0,0,4574.09,354.06,3230.95,1037.99,0.0,305.15,3.08,20090101T000000,328.43,20091201T000000,20091201T000000,0.0,1,1,Charged Off,1,1,7,4,0.8,1.0,1.0,1.0,0,9.38371,20101201T000000,0,0,1,Sole Proprietorship,6 years,RENT,42000.0,100xx,NY,0.94,0.0,20061101T000000,3.0,0.0,0.0,2.0,0.0,3.0,
543,179604,179589,800,800,750, 36 months,9.96,25.8,B,B5,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=179604,I am currently looking for a loan to pay off school parking fees,debt_consolidation,Pay down school debts,0,0.0,f,0,0,900.71,844.43,800.0,100.71,0.0,0.0,0.0,20090801T000000,412.96,20090901T000000,20150201T000000,0.0,1,1,Fully Paid,1,0,1,5,1.0,1.0,1.0,1.0,1,5.16,20101201T000000,0,0,1,,< 1 year,RENT,6000.0,302xx,GA,0.0,0.0,20060801T000000,1.0,0.0,0.0,5.0,0.0,5.0,
544,179897,179879,25000,25000,463, 36 months,12.49,836.23,D,D3,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=179897,"The purpose of the loan is to finance the first year of growth for my start-up limited liability company (LLC), Empire State Chassis & Fabrication.  Specifically, the funding will allow Empire State Chassis & Fabrication to lease a building, purchase raw materials, manufacturing equipment, office equipment, office supplies and initial inventory.  Additionally, the funding will allow Empire State Chassis & Fabrication to expand its marketing effort which will enable it to boost its customer base. Empire State Chassis & Fabrication constructs, restores, buys and sells world class street rods, hot rods, race cars, muscle cars, collector cars, custom late model street machines and parts to a local and national market.  If funded, monthly expenses will include loan repayment, lease payment, utilities, selling, general and administrative expenses.",small_business,Seeking small business start-up funds.,6530,21.8,f,0,0,30103.6,532.02,25000.0,5103.55,0.0,0.0,0.0,20101201T000000,837.68,,20101201T000000,0.0,1,0,Fully Paid,1,0,11,3,0.6,0.0,1.0,1.0,0,12.7245,20101201T000000,0,0,1,Bank of America Corp.,10+ years,MORTGAGE,78862.0,123xx,NY,7.99,1.0,19941201T000000,0.0,6.0,0.0,7.0,0.0,13.0,
545,179929,179912,15000,15000,3455, 36 months,15.65,524.77,F,F3,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=179929,Payoff of home repair and medical expenses,other,Home repair and payoff of medical bills,3193,59.1,f,0,0,1694.31,397.67,662.04,386.64,0.0,645.63,6.38,20080201T000000,524.77,20081201T000000,20090101T000000,0.0,1,1,Charged Off,1,1,7,1,0.6,0.0,1.0,1.0,0,8.74617,20101201T000000,0,0,1,Luxe Custom Homes,6 years,OTHER,72000.0,303xx,GA,8.73,2.0,19960501T000000,3.0,17.0,0.0,7.0,0.0,26.0,
546,180005,177903,4000,4000,1675, 36 months,7.75,124.89,A,A3,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=180005,Pay off credit cards.,other,My Loan,2666,12.1,f,0,0,4444.3,1861.18,4000.0,444.3,0.0,0.0,0.0,20100101T000000,1448.33,,20130201T000000,0.0,1,0,Fully Paid,1,0,3,6,0.6,1.0,1.0,1.0,0,6.2445,20101201T000000,0,0,1,Boca Bay,2 years,RENT,24000.0,284xx,NC,6.0,0.0,20000601T000000,0.0,55.0,0.0,8.0,0.0,19.0,
547,180535,180337,3500,3500,665, 36 months,10.28,113.4,C,C1,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=180535,I am an employed public accountant and need to borrow to be able to sit for the CPA exam and the expensive review course.,other,CPA Exam & Review,3761,55.4,f,0,0,4082.2,758.04,3500.0,582.2,0.0,0.0,0.0,20101201T000000,113.99,,20101201T000000,0.0,1,0,Fully Paid,1,0,2,4,0.2,1.0,1.0,1.0,0,2.835,20101201T000000,0,0,1,Natherson &amp; Company,1 year,MORTGAGE,48000.0,336xx,FL,17.65,0.0,20020401T000000,2.0,43.0,0.0,16.0,0.0,27.0,
548,180614,180561,24625,24625,917, 36 months,14.07,842.47,E,E3,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=180614,"Have a stable company( In business over 8 years) with good cash flow and am wasting money paying high interest credit card bills every month. We used our credit cards to partially fund two new( growing) business ventures in the last year along with purchasing equipment for these business ventures using our own funds . This resulted in high revolving credit amounts which is the predominant reason for our lower credit score. My payment history is good and is NOT the reason my score is what it is. By paying off these cards, my score will improve dramatically.We have shown the ability to pay the cards in amounts well above the quoted payment  Thank You for your consideration and feel free to contact me with any questions.  ",credit_card,Consolidate Credit Cards,33698,91.3,f,0,0,30327.9,1114.78,24625.0,5702.92,0.0,0.0,0.0,20101201T000000,845.47,,20150201T000000,0.0,1,0,Fully Paid,1,0,9,2,0.6,1.0,1.0,1.0,0,8.4247,20101201T000000,0,0,1,ANS Marketing LLC,8 years,MORTGAGE,120000.0,141xx,NY,12.81,0.0,19930401T000000,0.0,73.0,0.0,14.0,0.0,24.0,
549,180675,180658,25000,25000,450, 36 months,10.91,817.41,C,C3,Not Verified,20071201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=180675,Consolidate credit cards and auto loan into one loan to payoff in a fixed term and eliminate debt.,debt_consolidation,Debt Consolidation,3472,4.5,f,0,0,13650.4,244.97,8767.32,2675.41,0.0,2207.65,0.0,20090301T000000,817.41,,20090701T000000,0.0,1,0,Charged Off,1,1,11,4,0.6,1.0,1.0,1.0,0,13.4369,20101201T000000,0,0,1,CFI Inc,10+ years,MORTGAGE,73000.0,335xx,FL,22.13,0.0,19801001T000000,1.0,27.0,0.0,21.0,0.0,63.0,
550,180712,170292,22550,12000,2225, 36 months,15.96,421.65,F,F4,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=180712,"discover, citibank,bankofamerica",debt_consolidation,consolidate debt,14534,48.9,f,0,0,15175.6,2811.57,12000.0,3175.64,0.0,0.0,0.0,20101201T000000,435.85,,20101201T000000,0.0,1,0,Fully Paid,1,0,5,1,0.8,0.0,1.0,1.0,0,14.4599,20101201T000000,0,0,1,Polygon Company,4 years,MORTGAGE,34992.0,465xx,IN,20.82,1.0,19890601T000000,3.0,18.0,0.0,13.0,0.0,22.0,
551,181006,163543,3000,3000,925, 36 months,12.8,100.8,D,D4,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=181006,"Hello,  I would like to borrow $3,000 for my rental property. With the $3,000 I can put in new carpet and paint.  I will pay you back out of my rental income.  Frank",home_improvement,Fixing my house,11587,67.0,f,0,0,3208.18,989.11,3000.0,208.18,0.0,0.0,0.0,20080701T000000,2604.33,20080801T000000,20071101T000000,0.0,1,1,Fully Paid,1,0,1,3,0.8,1.0,1.0,1.0,1,2.52,20101201T000000,0,0,1,JREI,< 1 year,RENT,48000.0,640xx,MO,5.2,0.0,20040801T000000,11.0,0.0,0.0,6.0,0.0,7.0,
552,181036,178271,18000,18000,1123, 36 months,9.33,575.17,B,B3,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=181036,Investing in Personal Education,other,Investing in Personal Education,6703,47.5,f,0,0,20705.1,1217.2,18000.0,2705.08,0.0,0.0,0.0,20101201T000000,580.97,,20101201T000000,0.0,1,0,Fully Paid,1,0,1,5,0.6,1.0,1.0,1.0,1,11.5034,20101201T000000,0,0,1,E-Commerce Exchange,< 1 year,RENT,60000.0,117xx,NY,9.96,0.0,20000601T000000,1.0,0.0,0.0,5.0,0.0,22.0,
553,181590,171765,12000,12000,550, 36 months,13.12,405.03,D,D5,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=181590,Wedding expenses,wedding,Wedding Funds,5861,53.8,f,0,0,14580.3,667.98,12000.0,2580.29,0.0,0.0,0.0,20101201T000000,407.18,,20101201T000000,0.0,1,0,Fully Paid,1,0,1,3,1.0,1.0,1.0,1.0,1,4.628909999999999,20101201T000000,0,0,1,College Board,< 1 year,RENT,105000.0,111xx,NY,18.25,0.0,19960101T000000,2.0,34.0,0.0,10.0,0.0,16.0,
554,181701,181614,5000,5000,1100, 36 months,12.8,167.99,D,D4,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=181701,"Using this to pay off my Credit card, that had a 29.99% APR rate.. I pay 200-250 a month on it, but it seems to never go down!",debt_consolidation,Pay off my 30%apr credit card,5061,72.3,f,0,0,5913.4,1300.23,5000.0,913.4,0.0,0.0,0.0,20091201T000000,2054.79,,20100201T000000,0.0,1,0,Fully Paid,1,0,7,3,0.8,0.0,1.0,1.0,0,7.91162,20101201T000000,0,0,1,Wegmans Food Markets,6 years,RENT,25480.0,146xx,NY,18.65,1.0,20040201T000000,0.0,11.0,0.0,4.0,0.0,6.0,
555,182041,181299,2000,2000,1925, 36 months,17.86,72.17,G,G5,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=182041,Pay off two credit cards.,debt_consolidation,Consolidation,6076,79.9,f,0,0,2597.54,2500.16,2000.0,597.54,0.0,0.0,0.0,20101201T000000,73.53,20110101T000000,20101201T000000,0.0,1,1,Fully Paid,1,0,6,0,1.0,0.0,1.0,1.0,0,1.9505400000000002,20101201T000000,0,0,1,FEDERAL GOVERNMENT,5 years,MORTGAGE,44400.0,301xx,GA,28.73,1.0,19950101T000000,6.0,13.0,0.0,13.0,0.0,34.0,
556,182089,182083,21000,21000,880, 36 mon,9.96,677.22,B,B5,Not Verified,20071201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=182089,I have several revolving credit cards that I want to eliminate.  I believe by consolidating them into one monthly payment that would reduce/pay them off faster than just the minimum amount.,debt_consolidation,Eliminate Debt,16888,39.5,f,0,0,24379.6,926.25,21000.0,3379.6,0.0,0.0,0.0,20101201T000000,678.74,,20101201T000000,0.0,1,0,Fully Paid,1,0,3,5,1.0,1.0,1.0,1.0,0,15.0218,20101201T000000,0,0,1,City of East Point,2 years,MORTGAGE,54099.0,301xx,GA,3.77,0.0,19910201T000000,0.0,73.0,0.0,11.0,0.0,40.0,
557,182232,181463,15000,15000,225, 36 months,12.8,503.97,D,D4,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=182232,"Seeking $15,000 to consolidate debt.",debt_consolidation,Consolidation,275925,84.8,f,0,0,16995.8,254.69,15000.0,1995.85,0.0,0.0,0.0,20090301T000000,9942.48,20090401T000000,20090301T000000,0.0,1,1,Fully Paid,1,0,7,3,0.8,0.0,1.0,1.0,0,2.19117,20101201T000000,0,0,1,Education,6 years,OWN,276000.0,079xx,NJ,17.87,1.0,19881001T000000,0.0,12.0,0.0,13.0,0.0,44.0,
558,182254,182244,10000,10000,925, 36 months,13.12,337.52,D,D5,Not Verified,20071201T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=182254,Debt Consolidation,debt_consolidation,Consolidate,275925,84.8,f,0,0,11364.7,1050.91,10000.0,1364.71,0.0,0.0,0.0,20090301T000000,6641.79,20090401T000000,20090301T000000,0.0,1,1,Fully Paid,1,0,3,3,1.0,0.0,1.0,1.0,0,1.46748,20101201T000000,0,0,1,Education,2 years,MORTGAGE,276000.0,079xx,NJ,20.06,1.0,19881001T000000,0.0,12.0,0.0,13.0,0.0,44.0,
